"device_id","timestamp","battery_level","battery_voltage","channel_id","device_name","device_type_id","event_priority_enum","gnss_state_enum","gnss_status","gsm_mcc","gsm_mnc","gsm_operator_code","gsm_signal_level","ident","movement_status","peer","position_altitude","position_direction","position_hdop","position_pdop","position_satellites","position_speed","position_valid","protocol_id","server_timestamp","sleep_mode_enum"
"5046452","1681893275","25","3.575","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:57632","0","0","0","0","0","0","false","14","1681893338.465727","0"
"5046452","1681893335","25","3.575","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:57632","0","0","0","0","0","0","false","14","1681893338.466119","0"
"5046452","1681893395","24","3.573","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:52235","0","0","0","0","0","0","false","14","1681893461.213878","0"
"5046452","1681893455","24","3.573","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:52235","0","0","0","0","0","0","false","14","1681893461.215111","0"
"5046452","1681893515","24","3.573","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:17070","0","0","0","0","0","0","false","14","1681893521.009611","0"
"5046452","1681893576","24","3.572","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:36122","0","0","0","0","0","0","false","14","1681893588.932832","0"
"5046452","1681893636","24","3.569","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:36122","0","0","0","0","0","0","false","14","1681893639.370648","0"
"5046452","1681893738","24","3.57","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:28687","0","0","0","0","0","0","false","14","1681893742.929256","0"
"5046452","1681893799","24","3.569","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:57925","0","0","0","0","0","0","false","14","1681893863.910005","0"
"5046452","1681893859","24","3.57","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:57925","0","0","0","0","0","0","false","14","1681893863.910246","0"
"5046452","1681893919","24","3.57","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:33708","0","0","0","0","0","0","false","14","1681893984.291037","0"
"5046452","1681893979","24","3.57","1147671","""rental HQ ""","507","0","2","true","520","99","52099","40","350424060996137","false","223.24.93.134:33708","0","0","0","0","0","0","false","14","1681893984.291354","0"
"5046452","1681894039","24","3.57","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:57714","0","0","0","0","0","0","false","14","1681894105.412006","0"
"5046452","1681894099","24","3.571","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:57714","0","0","0","0","0","0","false","14","1681894105.412373","0"
"5046452","1681894159","24","3.571","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:10208","0","0","0","0","0","0","false","14","1681894225.053498","0"
"5046452","1681894219","24","3.571","1147671","""rental HQ ""","507","0","2","true","520","99","52099","40","350424060996137","false","223.24.93.134:10208","0","0","0","0","0","0","false","14","1681894225.053974","0"
"5046452","1681894279","23","3.567","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:47995","0","0","0","0","0","0","false","14","1681894283.638954","0"
"5046452","1681894339","23","3.565","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:1742","0","0","0","0","0","0","false","14","1681894345.949141","0"
"5046452","1681894399","23","3.564","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:18161","0","0","0","0","0","0","false","14","1681894408.20906","0"
"5046452","1681894459","23","3.563","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:29432","0","0","0","0","0","0","false","14","1681894465.615907","0"
"5046452","1681894519","23","3.563","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:24181","0","0","0","0","0","0","false","14","1681894525.795878","0"
"5046452","1681894579","23","3.562","1147671","""rental HQ ""","507","0","2","true","520","99","52099","40","350424060996137","false","223.24.93.134:17807","0","0","0","0","0","0","false","14","1681894595.532408","0"
"5046452","1681894639","23","3.562","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:6348","0","0","0","0","0","0","false","14","1681894656.113025","0"
"5046452","1681894699","23","3.561","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:40862","0","0","0","0","0","0","false","14","1681894717.751855","0"
"5046452","1681894759","22","3.56","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:33861","0","0","0","0","0","0","false","14","1681894778.248617","0"
"5046452","1681894819","22","3.559","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:49950","0","0","0","0","0","0","false","14","1681894838.352591","0"
"5046452","1681894879","22","3.56","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:55670","0","0","0","0","0","0","false","14","1681894899.126188","0"
"5046452","1681894939","22","3.56","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:35279","0","0","0","0","0","0","false","14","1681894947.575967","0"
"5046452","1681894999","22","3.558","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:45733","0","0","0","0","0","0","false","14","1681895021.131002","0"
"5046452","1681895059","22","3.559","1147671","""rental HQ ""","507","0","2","true","520","99","52099","40","350424060996137","false","223.24.93.134:59866","0","0","0","0","0","0","false","14","1681895081.373856","0"
"5046452","1681895119","22","3.559","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:27733","0","0","0","0","0","0","false","14","1681895141.130741","0"
"5046452","1681895179","22","3.559","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:34194","0","0","0","0","0","0","false","14","1681895201.791701","0"
"5046452","1681895239","22","3.56","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:20950","0","0","0","0","0","0","false","14","1681895262.727472","0"
"5046452","1681895299","22","3.559","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:30699","0","0","0","0","0","0","false","14","1681895322.15163","0"
"5046452","1681895359","22","3.557","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:46333","0","0","0","0","0","0","false","14","1681895384.394786","0"
"5046452","1681895419","22","3.555","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:61859","0","0","0","0","0","0","false","14","1681895443.272019","0"
"5046452","1681895479","22","3.556","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:28883","0","0","0","0","0","0","false","14","1681895502.927456","0"
"5046452","1681895539","22","3.555","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:1613","0","0","0","0","0","0","false","14","1681895573.278729","0"
"5046452","1681895599","22","3.555","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:1613","0","0","0","0","0","0","false","14","1681895601.752643","0"
"5046452","1681895659","22","3.554","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:22459","0","0","0","0","0","0","false","14","1681895693.414313","0"
"5046452","1681895719","22","3.555","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:22459","0","0","0","0","0","0","false","14","1681895722.034931","0"
"5046452","1681895831","22","3.555","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:30601","0","0","0","0","0","0","false","14","1681895835.058785","0"
"5046452","1681895891","22","3.555","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:3365","0","0","0","0","0","0","false","14","1681895898.612141","0"
"5046452","1681895951","21","3.553","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:41004","0","0","0","0","0","0","false","14","1681895962.618071","0"
"5046452","1681896011","21","3.553","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:45214","0","0","0","0","0","0","false","14","1681896025.508157","0"
"5046452","1681896071","21","3.552","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:49132","0","0","0","0","0","0","false","14","1681896089.735122","0"
"5046452","1681896131","21","3.552","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:46508","0","0","0","0","0","0","false","14","1681896151.509341","0"
"5046452","1681896191","21","3.55","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:57178","0","0","0","0","0","0","false","14","1681896216.470163","0"
"5046452","1681896251","21","3.551","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:53347","0","0","0","0","0","0","false","14","1681896283.736341","0"
"5046452","1681896311","21","3.549","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:53347","0","0","0","0","0","0","false","14","1681896313.932758","0"
"5046452","1681896371","21","3.549","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:22642","0","0","0","0","0","0","false","14","1681896406.973484","0"
"5046452","1681896431","21","3.548","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:22642","0","0","0","0","0","0","false","14","1681896434.849647","0"
"5046452","1681896491","21","3.548","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:4687","0","0","0","0","0","0","false","14","1681896532.692589","0"
"5046452","1681896551","21","3.548","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:4687","0","0","0","0","0","0","false","14","1681896554.248654","0"
"5046452","1681896611","21","3.548","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:19165","0","0","0","0","0","0","false","14","1681896653.155612","0"
"5046452","1681896671","20","3.546","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:19165","0","0","0","0","0","0","false","14","1681896673.573144","0"
"5046452","1681896731","20","3.546","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:18141","0","0","0","0","0","0","false","14","1681896775.030731","0"
"5046452","1681896791","20","3.545","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:18141","0","0","0","0","0","0","false","14","1681896794.127607","0"
"5046452","1681896851","20","3.546","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:64688","0","0","0","0","0","0","false","14","1681896894.136754","0"
"5046452","1681896911","20","3.546","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:64688","0","0","0","0","0","0","false","14","1681896913.590211","0"
"5046452","1681896971","21","3.547","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:37398","0","0","0","0","0","0","false","14","1681897016.573884","0"
"5046452","1681897031","20","3.546","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:37398","0","0","0","0","0","0","false","14","1681897034.314079","0"
"5046452","1681897107","21","3.547","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:20948","0","0","0","0","0","0","false","14","1681897171.652181","0"
"5046452","1681897167","20","3.546","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:20948","0","0","0","0","0","0","false","14","1681897171.6524","0"
"5046452","1681897244","20","3.545","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:31370","0","0","0","0","0","0","false","14","1681897248.332134","0"
"5046452","1681897304","20","3.545","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:35388","0","0","0","0","0","0","false","14","1681897368.490219","0"
"5046452","1681897364","20","3.545","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:35388","0","0","0","0","0","0","false","14","1681897368.490641","0"
"5046452","1681897424","20","3.544","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:52674","0","0","0","0","0","0","false","14","1681897428.254502","0"
"5046452","1681897484","20","3.543","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:35133","0","0","0","0","0","0","false","14","1681897488.812932","0"
"5046452","1681897544","20","3.543","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:62444","0","0","0","0","0","0","false","14","1681897548.717816","0"
"5046452","1681897604","20","3.543","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:51370","0","0","0","0","0","0","false","14","1681897609.295007","0"
"5046452","1681897664","20","3.542","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:32480","0","0","0","0","0","0","false","14","1681897670.107722","0"
"5046452","1681897724","20","3.542","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:44022","0","0","0","0","0","0","false","14","1681897730.153334","0"
"5046452","1681897784","20","3.542","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:50502","0","0","0","0","0","0","false","14","1681897790.417249","0"
"5046452","1681897862","20","3.541","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:62116","0","0","0","0","0","0","false","14","1681897865.72464","0"
"5046452","1681897922","20","3.541","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:28247","0","0","0","0","0","0","false","14","1681897986.512658","0"
"5046452","1681897982","20","3.54","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:28247","0","0","0","0","0","0","false","14","1681897986.512923","0"
"5046452","1681898042","19","3.539","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:2196","0","0","0","0","0","0","false","14","1681898046.312353","0"
"5046452","1681898102","19","3.539","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:20489","0","0","0","0","0","0","false","14","1681898106.136205","0"
"5046452","1681898162","19","3.539","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:53625","0","0","0","0","0","0","false","14","1681898166.413757","0"
"5046452","1681898222","19","3.538","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:61923","0","0","0","0","0","0","false","14","1681898226.29138","0"
"5046452","1681898282","19","3.538","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:62704","0","0","0","0","0","0","false","14","1681898286.445915","0"
"5046452","1681898342","19","3.537","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:24202","0","0","0","0","0","0","false","14","1681898346.602443","0"
"5046452","1681898402","19","3.537","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:14263","0","0","0","0","0","0","false","14","1681898406.729941","0"
"5046452","1681898462","19","3.537","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:40085","0","0","0","0","0","0","false","14","1681898466.658109","0"
"5046452","1681898522","19","3.537","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:58505","0","0","0","0","0","0","false","14","1681898526.715557","0"
"5046452","1681898582","19","3.535","1147671","""rental HQ ""","507","0","2","true","520","99","52099","40","350424060996137","false","223.24.93.134:45882","0","0","0","0","0","0","false","14","1681898589.090484","0"
"5046452","1681898642","19","3.534","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:45882","0","0","0","0","0","0","false","14","1681898645.276833","0"
"5046452","1681898702","19","3.533","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:49140","0","0","0","0","0","0","false","14","1681898712.807439","0"
"5046452","1681898762","19","3.533","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:8729","0","0","0","0","0","0","false","14","1681898773.090931","0"
"5046452","1681898822","19","3.533","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:64099","0","0","0","0","0","0","false","14","1681898835.268749","0"
"5046452","1681898882","18","3.532","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:14455","0","0","0","0","0","0","false","14","1681898893.996315","0"
"5046452","1681898942","18","3.53","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:14881","0","0","0","0","0","0","false","14","1681898953.212539","0"
"5046452","1681899002","18","3.53","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:19916","0","0","0","0","0","0","false","14","1681899013.229715","0"
"5046452","1681899062","18","3.53","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:7453","0","0","0","0","0","0","false","14","1681899073.910836","0"
"5046452","1681899122","18","3.531","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:24160","0","0","0","0","0","0","false","14","1681899133.471643","0"
"5046452","1681899182","18","3.53","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:41642","0","0","0","0","0","0","false","14","1681899193.533524","0"
"5046452","1681899242","18","3.53","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:58559","0","0","0","0","0","0","false","14","1681899253.674674","0"
"5046452","1681899302","18","3.529","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:12338","0","0","0","0","0","0","false","14","1681899313.771204","0"
"5046452","1681899362","18","3.528","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:32511","0","0","0","0","0","0","false","14","1681899374.492778","0"
"5046452","1681899422","18","3.527","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:50049","0","0","0","0","0","0","false","14","1681899434.130865","0"
"5046452","1681899538","18","3.527","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","true","223.24.93.134:30214","0","0","0","0","0","0","false","14","1681899541.697068","0"
"5046452","1681899598","18","3.527","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:24930","0","0","0","0","0","0","false","14","1681899661.955721","0"
"5046452","1681899658","18","3.527","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:24930","0","0","0","0","0","0","false","14","1681899661.956058","0"
"5046452","1681899753","18","3.527","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","true","223.24.93.134:40832","0","0","0","0","0","0","false","14","1681899817.832314","0"
"5046452","1681899813","18","3.527","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:40832","0","0","0","0","0","0","false","14","1681899817.83253","0"
"5046452","1681899933","18","3.526","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","true","223.24.93.134:47164","0","0","0","0","0","0","false","14","1681899938.890528","0"
"5046452","1681900053","19","3.538","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","true","223.24.93.134:64755","0","0","0","0","0","0","false","14","1681900059.43783","0"
"5046452","1681900113","20","3.54","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:48116","0","0","0","0","0","0","false","14","1681900118.811328","0"
"5046452","1681900173","20","3.543","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:7026","0","0","0","0","0","0","false","14","1681900178.072611","0"
"5046452","1681900233","21","3.547","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:32561","0","0","0","0","0","0","false","14","1681900238.748881","0"
"5046452","1681900293","21","3.551","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:63559","0","0","0","0","0","0","false","14","1681900297.93023","0"
"5046452","1681900353","22","3.555","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:5853","0","0","0","0","0","0","false","14","1681900358.130704","0"
"5046452","1681900413","22","3.557","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:2513","0","0","0","0","0","0","false","14","1681900418.41064","0"
"5046452","1681900473","22","3.56","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:50895","0","0","0","0","0","0","false","14","1681900478.712435","0"
"5046452","1681900533","23","3.562","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:46885","0","0","0","0","0","0","false","14","1681900538.936009","0"
"5046452","1681900593","23","3.565","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:57425","0","0","0","0","0","0","false","14","1681900599.117056","0"
"5046452","1681900653","23","3.567","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:39073","0","0","0","0","0","0","false","14","1681900659.206255","0"
"5046452","1681900713","24","3.57","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:49367","0","0","0","0","0","0","false","14","1681900719.468596","0"
"5046452","1681900773","24","3.571","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:23834","0","0","0","0","0","0","false","14","1681900780.696643","0"
"5046452","1681900833","24","3.573","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:17287","0","0","0","0","0","0","false","14","1681900839.614656","0"
"5046452","1681900893","25","3.575","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:51863","0","0","0","0","0","0","false","14","1681900899.851635","0"
"5046452","1681900953","25","3.577","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:53267","0","0","0","0","0","0","false","14","1681900960.150498","0"
"5046452","1681901013","25","3.579","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:4621","0","0","0","0","0","0","false","14","1681901020.247792","0"
"5046452","1681901073","25","3.581","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:48092","0","0","0","0","0","0","false","14","1681901080.378712","0"
"5046452","1681901133","26","3.582","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:33319","0","0","0","0","0","0","false","14","1681901140.499095","0"
"5046452","1681901193","26","3.584","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:45823","0","0","0","0","0","0","false","14","1681901200.854774","0"
"5046452","1681901253","26","3.585","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:4131","0","0","0","0","0","0","false","14","1681901260.870573","0"
"5046452","1681901313","25","3.58","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:58821","0","0","0","0","0","0","false","14","1681901320.797356","0"
"5046452","1681901373","25","3.581","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:14126","0","0","0","0","0","0","false","14","1681901381.071447","0"
"5046452","1681901433","26","3.585","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:53095","0","0","0","0","0","0","false","14","1681901441.159897","0"
"5046452","1681901493","26","3.587","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:53095","0","0","0","0","0","0","false","14","1681901495.834667","0"
"5046452","1681901553","27","3.591","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:54575","0","0","0","0","0","0","false","14","1681901562.650817","0"
"5046452","1681901613","27","3.593","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:28980","0","0","0","0","0","0","false","14","1681901622.909751","0"
"5046452","1681901673","28","3.596","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:2615","0","0","0","0","0","0","false","14","1681901682.914277","0"
"5046452","1681901733","28","3.597","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:32653","0","0","0","0","0","0","false","14","1681901743.109118","0"
"5046452","1681901793","28","3.599","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:34954","0","0","0","0","0","0","false","14","1681901803.131845","0"
"5046452","1681901853","28","3.6","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:55681","0","0","0","0","0","0","false","14","1681901871.870033","0"
"5046452","1681901913","28","3.599","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:31584","0","0","0","0","0","0","false","14","1681901932.071586","0"
"5046452","1681901973","28","3.6","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:31584","0","0","0","0","0","0","false","14","1681901975.951416","0"
"5046452","1681902033","29","3.603","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:41481","0","0","0","0","0","0","false","14","1681902052.014403","0"
"5046452","1681902093","29","3.605","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:41481","0","0","0","0","0","0","false","14","1681902095.610087","0"
"5046452","1681902153","29","3.608","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:10786","0","0","0","0","0","0","false","14","1681902172.275906","0"
"5046452","1681902213","30","3.611","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:10786","0","0","0","0","0","0","false","14","1681902216.235008","0"
"5046452","1681902273","30","3.613","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:58316","0","0","0","0","0","0","false","14","1681902292.735855","0"
"5046452","1681902333","30","3.616","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:58316","0","0","0","0","0","0","false","14","1681902335.475332","0"
"5046452","1681902393","31","3.618","1147671","""rental HQ ""","507","0","2","true","520","99","52099","60","350424060996137","false","223.24.93.134:45816","0","0","0","0","0","0","false","14","1681902413.05616","0"
"5046452","1681902453","31","3.62","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:45816","0","0","0","0","0","0","false","14","1681902455.752568","0"
"5046452","1681902513","31","3.623","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:38692","0","0","0","0","0","0","false","14","1681902534.613271","0"
"5046452","1681902573","32","3.624","1147671","""rental HQ ""","507","0","2","true","520","99","52099","80","350424060996137","false","223.24.93.134:38692","0","0","0","0","0","0","false","14","1681902576.154683","0"
